id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
710018783,JF1VA2V66H9805655,21997,Subaru,WRX,2017,112516.0,Gasoline,[{'name': 'STI Short Throw Shifter Package'}],All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
710329553,JF1VA2M61G9801691,23997,Subaru,WRX,2016,99518.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
709836219,JF1VA2V64H9832630,24000,Subaru,WRX,2017,78533.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Manual,STI
709909773,JF1VA2V67H9839152,24991,Subaru,WRX,2017,31144.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
706746654,JF1VA2E65L9818289,27207,Subaru,WRX,2020,85594.0,Gasoline,[{'name': 'Popular Package #3 (IZT)'}],All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
710141222,JF1VA2V64G9834134,27555,Subaru,WRX,2016,58075.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
710134009,JF1VA2M69H9805599,28995,Subaru,WRX,2017,106546.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
708435050,JF1VA2E62L9804642,29457,Subaru,WRX,2020,54024.0,Gasoline,[{'name': 'Popular Package #3 (IZT)'}],All Wheel Drive,4-Cylinder Turbo,Gray,Black,6-Speed Manual,STI
710345795,JF1VA2E67L9832873,29950,Subaru,WRX,2020,35000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Gray,Black,6-Speed Manual,STI
710019055,JF1VA2M62J9829362,29990,Subaru,WRX,2018,46868.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Manual,STI
710342663,JF1VA2U69G9813815,29995,Subaru,WRX,2016,77031.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Manual,STI
708869472,JF1VA2R65K9814025,30607,Subaru,WRX,2019,54787.0,Gasoline,[{'name': 'STI Short Throw Shifter Package'}],All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
710330064,JF1VA2R6XK9828048,30900,Subaru,WRX,2019,39018.0,Gasoline,[{'name': 'STI Short Throw Shifter Package'}],All Wheel Drive,4-Cylinder Turbo,Gray,Black,6-Speed Manual,STI
709139697,JF1VA2N67J9804147,31688,Subaru,WRX,2018,33942.0,Gasoline,"[{'name': 'Popular Package #1'}, {'name': 'STI Short Throw Shifter Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,6-Speed Manual,STI
710208802,JF1VA2R6XK9812674,32999,Subaru,WRX,2019,52345.0,Gasoline,[{'name': 'Popular Package #1'}],All Wheel Drive,4-Cylinder Turbo,Black,Not available,6-Speed Manual,STI
710353036,JF1VA2M65J9811454,33490,Subaru,WRX,2018,41287.0,Gasoline,"[{'name': 'Popular Package #1'}, {'name': 'STI Short Throw Shifter Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,6-Speed Manual,STI
708889576,JF1VA2S69K9827225,33493,Subaru,WRX,2019,42746.0,Gasoline,"[{'name': 'Popular Package #1'}, {'name': 'STI Short Throw Shifter Package'}]",All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
708884598,JF1VA2E68L9801566,33535,Subaru,WRX,2020,43136.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Manual,STI
710137171,JF1VA2R65K9814655,34997,Subaru,WRX,2019,39194.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
709972980,JF1VA2S64M9813851,35500,Subaru,WRX,2021,21416.0,Gasoline,"[{'name': 'Popular Package #3 (IZT)'}, {'name': 'STI Short Throw Shifter Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,6-Speed Manual,STI
709919183,JF1VA2E60L9813985,35987,Subaru,WRX,2020,27054.0,Gasoline,"[{'name': 'Popular Package #3 (IZT)'}, {'name': 'STI Short Throw Shifter Package'}]",All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
708424410,JF1VA2E68L9805620,36915,Subaru,WRX,2020,27231.0,Gasoline,[{'name': 'Popular Package #3 (IZT)'}],All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Manual,STI
709902738,JF1VA2S6XM9806063,36995,Subaru,WRX,2021,36555.0,Gasoline,[{'name': 'Popular Package #3 (IZT)'}],All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,STI
710020564,JF1VA2R64K9813013,38975,Subaru,WRX,2019,34940.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
709026029,JF1VA2S6XM9801882,42995,Subaru,WRX,2021,15581.0,Gasoline,[{'name': 'Popular Package #3 (IZT)'}],All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,STI
