id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
700852681,JA3AW86V98U045087,16500,Mitsubishi,Lancer Evolution,2008,87658.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Gray,Black,5-Speed Manual,GSR
703680851,JA3AW86V58U048729,18900,Mitsubishi,Lancer Evolution,2008,120000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
703273677,JA3AW86V98U048152,19900,Mitsubishi,Lancer Evolution,2008,128900.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Red,Black,5-Speed Manual,GSR
701458728,JA32W8FV2AU033440,20500,Mitsubishi,Lancer Evolution,2010,129200.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
698944312,JA32W8FV9CU009087,21900,Mitsubishi,Lancer Evolution,2012,92356.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
709479703,JA32W5FV3EU018014,22999,Mitsubishi,Lancer Evolution,2014,100925.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Automatic,MR
708770134,JA32W5FV5CU009358,24999,Mitsubishi,Lancer Evolution,2012,116500.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Automatic,MR
700625722,JA32W8FV0BU038850,25000,Mitsubishi,Lancer Evolution,2011,85000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Charcoal,Black,5-Speed Manual,GSR
703492776,JA32W6FV1AU033983,25000,Mitsubishi,Lancer Evolution,2010,71000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Charcoal,Black,6-Speed Automatic,SE
705378628,JA32W8FV6AU015233,25000,Mitsubishi,Lancer Evolution,2010,114618.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Black,Black,5-Speed Manual,GSR
706721582,JA32W5FV6EU024423,25991,Mitsubishi,Lancer Evolution,2014,77953.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Automatic,MR
708350466,JA32W8FV7BU014397,26990,Mitsubishi,Lancer Evolution,2011,60939.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
706704165,JA32W6FV8AU034046,27895,Mitsubishi,Lancer Evolution,2010,93847.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,6-Speed Automatic,SE
706717565,JA3AH86D75U014191,27900,Mitsubishi,Lancer Evolution,2005,184391.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Gray,Black,6-Speed Manual,MR
691142846,JA3AH86D05U013402,29980,Mitsubishi,Lancer Evolution,2005,93898.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Manual,MR
709101052,JA3AH86CX6U055911,32990,Mitsubishi,Lancer Evolution,2006,140214.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,6-Speed Manual,MR
699966849,JA32W5FV4DU019185,33000,Mitsubishi,Lancer Evolution,2013,45329.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,6-Speed Automatic,MR
705009788,JA32W8FV8FU019615,33206,Mitsubishi,Lancer Evolution,2015,50873.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Black,Not available,5-Speed Manual,GSR
707940371,JA32W8FV1FU004910,34500,Mitsubishi,Lancer Evolution,2015,30080.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
706231386,JA32W8FV8EU007723,34999,Mitsubishi,Lancer Evolution,2014,44736.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,GSR
700212418,JA3AH86D05U047131,37900,Mitsubishi,Lancer Evolution,2005,85000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Black,5-Speed Manual,Not available
704506969,JA32W7FV6FU028498,39599,Mitsubishi,Lancer Evolution,2015,37491.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Blue,Black,5-Speed Manual,Final Edition
670304475,JA3AW86V28U050471,40000,Mitsubishi,Lancer Evolution,2008,38515.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Silver,Black,5-Speed Manual,GSR
682089066,JA32W8FV7BU042958,49977,Mitsubishi,Lancer Evolution,2011,39594.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Black,Black,5-Speed Manual,GSR
695004879,JA3AH86F43U124209,65900,Mitsubishi,Lancer Evolution,2003,67000.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Blue,5-Speed Manual,Not available
